Start Eff Date,End Eff Date,Cost,Cnty,State,City,Zip,Svc,Mat,SCode,Mkt,Qty,Cnt per wk,Equip,Size Code,Yd Size,Covid
6/8/2020,7/31/2021,93.78,Du Page,IL,NAPERVILLE,60563,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
6/8/2020,4/30/2021,64.67,Fulton,GA,ALPHARETTA,30004,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
6/8/2020,4/30/2021,69.93,Cherokee,GA,WOODSTOCK,30189,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
6/8/2020,4/30/2021,62.43,Fulton,GA,ROSWELL,30075,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
5/1/2021,5/1/2021,87.44,Dawson,GA,DAWSONVILLE,30534,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/15/2020,4/30/2021,126,Dawson,GA,DAWSONVILLE,30534,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
1/1/2021,4/30/2021,70.19,Escambia,FL,PENSACOLA,32514,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,4/30/2021,62.52,Barrow,GA,WINDER,30680,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,4/30/2021,166.03,Cuyahoga,OH,MAYFIELD HEIGHTS,44124,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,5/31/2021,69.2,Sheboygan,WI,SHEBOYGAN,53081,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,5/31/2021,69.05,Wood,WI,MARSHFIELD,54449,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,5/31/2021,129,Citrus,FL,LECANTO,34461,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
12/1/2020,5/31/2021,107.3,Greene,OH,XENIA,45385,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
7/1/2020,6/30/2021,181.13,Hartford,CT,BLOOMFIELD,6002,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/2/2020,4/30/2021,153.44,Chenango,NY,NORWICH,13815,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2020,9/30/2021,203.77,New Haven,CT,WALLINGFORD,6492,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
7/1/2020,6/30/2021,137.25,Hartford,CT,MANCHESTER,6042,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,11/30/2021,93.44,Oconee,GA,WATKINSVILLE,30677,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
4/1/2021,9/30/2021,342.85,Saint Lawrence,NY,POTSDAM,13676,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/1/2021,3/31/2021,342.84,Saint Lawrence,NY,POTSDAM,13676,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/2/2020,2/28/2021,333.15,Saint Lawrence,NY,POTSDAM,13676,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,4/30/2021,77.64,Paulding,GA,DALLAS,30157,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,4/30/2021,129.21,Richland,SC,IRMO,29063,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/2/2021,4/30/2021,94.1,Lee,NC,SANFORD,27330,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/1/2021,3/1/2021,94.09,Lee,NC,SANFORD,27330,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,2/28/2021,91.8,Lee,NC,SANFORD,27330,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
7/1/2020,6/30/2021,137.25,Hartford,CT,NEWINGTON,6111,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,4/30/2021,160.75,Nueces,TX,CORPUS CHRISTI,78414,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,4/30/2021,140.77,Hardin,TX,SILSBEE,77656,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2020,9/30/2021,203.77,New Haven,CT,WATERBURY,6705,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
10/1/2020,3/31/2021,186,Suffolk,NY,PORT JEFFERSON STATION,11776,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,11/30/2021,93.44,Jackson,GA,COMMERCE,30529,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,4/30/2021,110.99,Gregg,TX,LONGVIEW,75605,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,4/30/2021,202.2,Fort Bend,TX,MISSOURI CITY,77459,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/1/2020,7/31/2021,76.58,Fayette,KY,LEXINGTON,40503,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2019,2/28/2021,190,Ulster,NY,KINGSTON,12401,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
1/1/2021,4/30/2021,167.56,Richland,SC,COLUMBIA,29223,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,4/30/2021,129.21,Lexington,SC,LEXINGTON,29072,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,4/30/2021,136.65,Champaign,IL,CHAMPAIGN,61820,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
2/1/2021,4/30/2021,132.7,Orange,NY,MIDDLETOWN,10941,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/1/2019,1/31/2021,126.5,Orange,NY,MIDDLETOWN,10941,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,9/30/2021,98.29,Haralson,GA,BREMEN,30110,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2019,2/28/2021,173.33,Dutchess,NY,POUGHKEEPSIE,12601,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
4/1/2021,4/30/2021,201.17,Westchester,NY,OSSINING,10562,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/1/2020,3/31/2021,195.79,Westchester,NY,OSSINING,10562,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
7/1/2020,4/30/2021,203.77,Fairfield,CT,NEW CANAAN,6840,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
7/1/2020,4/30/2021,181.13,Fairfield,CT,STAMFORD,6902,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
7/1/2020,6/30/2021,181.13,Fairfield,CT,TRUMBULL,6611,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
7/1/2020,4/30/2021,181.13,New Haven,CT,WOODBRIDGE,6525,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/1/2018,4/30/2021,155,Tioga,NY,OWEGO,13827,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
8/1/2019,4/30/2021,73.77,Kenton,KY,LAKESIDE PARK,41017,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
8/1/2019,4/30/2021,69.69,Hamilton,OH,CINCINNATI,45211,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,4/30/2021,101.81,Monroe,IN,BLOOMINGTON,47401,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,4/30/2021,101.81,Monroe,IN,BLOOMINGTON,47401,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2019,4/30/2021,69.69,Hamilton,OH,CINCINNATI,45212,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,5/31/2021,101.81,Monroe,IN,BLOOMINGTON,47404,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
12/1/2020,4/30/2021,103.78,Greene,IN,LINTON,47441,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,4/30/2021,107.57,Hamilton,OH,SYCAMORE,45249,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2019,4/30/2021,69.69,Clermont,OH,CINCINNATI,45245,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2019,4/30/2021,71.45,Bartow,GA,CARTERSVILLE,30121,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
1/1/2021,4/30/2021,99.15,Charleston,SC,CHARLESTON,29407,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,9/30/2021,95.25,Pitt,NC,GREENVILLE,27858,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,4/30/2021,99.45,Wake,NC,DUNCAN,27526,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
4/1/2021,4/30/2021,97.89,Cumberland,NC,FAYETTEVILLE,28314,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/1/2021,3/31/2021,97.88,Cumberland,NC,FAYETTEVILLE,28314,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,2/28/2021,95.5,Cumberland,NC,FAYETTEVILLE,28314,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2019,7/31/2021,97,Walton,GA,MONROE,30655,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
4/1/2021,4/30/2021,92.47,Cumberland,NC,FAYETTEVILLE,28303,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/1/2021,3/31/2021,92.46,Cumberland,NC,FAYETTEVILLE,28303,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2018,4/30/2021,85,Catawba,NC,CONOVER,28613,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,2/28/2021,90.21,Cumberland,NC,FAYETTEVILLE,28303,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
12/1/2019,4/30/2021,167.22,Alamance,NC,GREEN LEVEL,27217,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
1/1/2021,8/3/2021,73.06,Charleston,SC,NORTH CHARLESTON,29406,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/29/2021,9/30/2021,250.89,Hartford,CT,ENFIELD,6082,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,9/30/2021,225.33,Hartford,CT,EAST HARTFORD,6118,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,11/30/2021,83.44,Alachua,FL,GAINESVILLE,32608,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,4/30/2021,59.82,Madison,IL,GODFREY,62035,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,4/30/2021,84.86,Rock Island,IL,EAST MOLINE,61244,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
4/1/2020,4/30/2021,87.55,Cook,IL,CHICAGO HEIGHTS,60411,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
11/1/2020,11/30/2021,60.62,Jackson,GA,COMMERCE,30529,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2019,9/30/2021,348,Kings,NY,BROOKLYN,11236,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2019,9/30/2021,307.77,Kings,NY,BROOKLYN,11214,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
10/1/2020,9/30/2021,96.9,Pitt,NC,GREENVILLE,27858,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2020,9/30/2021,183.44,Fairfield,CT,SHELTON,6484,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,9/30/2021,86.7,Spartanburg,SC,SPARTANBURG,29303,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/1/2020,8/25/2021,77.26,Whitfield,GA,DALTON,30720,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2019,5/31/2021,130.94,Sumter,SC,SUMTER,29150,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
12/1/2019,8/25/2021,77.26,Whitfield,GA,DALTON,30720,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,9/30/2021,82.53,Cobb,GA,ACWORTH,30101,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,4/11/2021,67.65,Clarke,GA,ATHENS,30606,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/8/2020,4/30/2021,105.43,Will,IL,NEW LENOX,60451,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
6/8/2020,4/12/2021,86.91,Cook,IL,MATTESON,60443,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
6/3/2020,5/31/2021,170,Westchester,NY,HARTSDALE,10530,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
8/1/2020,9/30/2021,115,Henry,GA,STOCKBRIDGE,30281,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/27/2020,10/31/2021,150,Suffolk,NY,MT SINAI,11766,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
10/1/2019,5/31/2021,150,Fairfield,CT,DANBURY,6811,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
7/1/2020,6/30/2021,136.27,Hartford,CT,MANCHESTER,6042,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
10/1/2019,8/31/2021,138.56,New Haven,CT,WEST HAVEN,6516,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
7/1/2020,6/30/2021,136.27,Hartford,CT,MANCHESTER,6042,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
4/1/2020,1/31/2021,218.6,Kings,NY,BROOKLYN,11235,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
8/1/2020,9/30/2021,204.4,New Haven,CT,WATERBURY,6705,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/1/2021,10/31/2021,127.58,Monroe,NY,ROCHESTER,14610,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,2/28/2021,120.36,Monroe,NY,ROCHESTER,14610,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/16/2020,3/31/2021,195,Westchester,NY,NEW ROCHELLE,10801,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
3/24/2021,5/31/2021,150,Fairfield,CT,STAMFORD,6902,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
10/7/2019,5/31/2021,85,Butler,OH,FAIRFIELD,45011,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,5/31/2021,44.3,Bartholomew,IN,COLUMBUS,47201,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
7/31/2020,3/31/2021,170,Westchester,NY,MOUNT VERNON,10550,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2020,5/31/2021,121,Hays,TX,SAN MARCOS,78666,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
5/31/2019,3/31/2021,203,Westchester,NY,HASTINGS ON HUDSON,10706,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
2/1/2020,6/30/2021,510.48,Miami-Dade,FL,HIALEAH,33010,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,5/31/2021,103.61,Huron,OH,WILLARD,44890,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2020,9/30/2021,199.58,Fairfield,CT,BETHEL,6801,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
7/1/2020,5/31/2021,90,Fairfield,CT,NORWALK,6854,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,1/31/2021,155.71,Harris,TX,HOUSTON,77087,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2021,10/26/2021,118.63,New Haven,CT,NEW HAVEN,6513,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/14/2020,8/31/2021,110.15,New Haven,CT,NEW HAVEN,6513,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/11/2021,3/18/2021,256.86,New Haven,CT,SOUTHBURY,6488,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/1/2021,9/30/2021,102.3,Nash,NC,ROCKY MOUNT,27804,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,2/28/2021,100.29,Nash,NC,ROCKY MOUNT,27804,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
10/14/2019,5/31/2021,100,Huron,OH,GREENWICH,44837,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
12/1/2020,8/31/2021,214.45,New Haven,CT,HAMDEN,6514,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/5/2020,9/30/2021,185,Hartford,CT,WINDSOR LOCKS,6096,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
2/1/2021,6/30/2021,252,Hartford,CT,NEWINGTON,6111,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,1/31/2021,237,Hartford,CT,NEWINGTON,6111,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
2/1/2021,5/31/2021,84.62,Rock,WI,BELOIT,53511,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/2/2020,1/31/2021,90.81,Rock,WI,BELOIT,53511,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,4/14/2021,86.76,Mecklenburg,NC,CHARLOTTE,28216,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,6/30/2021,91.24,Okaloosa,FL,FT WALTON BCH,32548,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,1/31/2021,72.53,Harris,TX,HOUSTON,77096,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
12/1/2020,5/31/2021,75,Shelby,OH,SIDNEY,45365,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
3/1/2020,5/31/2021,100,Fayette,KY,LEXINGTON,40517,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
8/1/2020,9/30/2021,183.44,New Haven,CT,HAMDEN,6514,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2020,4/14/2021,183.44,New Haven,CT,WATERBURY,6716,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,4/30/2021,106.27,Richland,OH,MANSFIELD,44906,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
4/29/2020,4/30/2021,81.03,Dubois,IN,JASPER,47546,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
2/1/2021,4/30/2021,92.88,Gregg,TX,LONGVIEW,75605,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
4/29/2020,4/30/2021,80.8,Gibson,IN,PRINCETON,47670,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
4/29/2020,1/31/2021,90.7,Gregg,TX,LONGVIEW,75605,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
4/29/2020,4/30/2021,87,Johnson,IN,FRANKLIN,46131,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,4/30/2021,73.55,Lawrence,IN,BEDFORD,47421,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
4/29/2020,4/30/2021,80.8,Knox,IN,VINCENNES,47591,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
4/29/2020,5/31/2021,73.19,Richland,SC,COLUMBIA,29206,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
5/18/2020,4/30/2021,63.65,Ripley,IN,BATESVILLE,47006,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
5/18/2020,4/30/2021,76.75,Perry,IN,TELL CITY,47586,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
5/18/2020,4/30/2021,80.57,Hancock,IN,GREENFIELD,46140,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,4/30/2021,95.48,Washington,IN,SALEM,47167,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
5/1/2021,9/30/2021,91.96,Kendall,IL,YORKVILLE,60560,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
7/1/2020,4/30/2021,89.28,Kendall,IL,YORKVILLE,60560,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/4/2020,4/30/2021,80,Effingham,IL,EFFINGHAM,62401,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
11/1/2020,11/30/2021,128.85,Duval,FL,JACKSONVILLE,32216,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
12/1/2020,11/30/2021,89.07,Duval,FL,JACKSONVILLE,32208,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,11/30/2021,84.63,Duval,FL,JACKSONVILLE,32210,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,3/7/2021,101.5,Alachua,FL,GAINESVILLE,32601,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,9/30/2021,86.21,New Hanover,NC,WILMINGTON,28403,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,11/30/2021,59.93,Fulton,GA,ATLANTA,30315,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,11/30/2021,64.6,Clarke,GA,ATHENS,30605,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/1/2021,11/30/2021,84.32,Chatham,GA,SAVANNAH,31404,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,5/31/2021,83.12,Chatham,GA,SAVANNAH,31404,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,11/30/2021,82.92,Duval,FL,JACKSONVILLE,32208,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
1/1/2021,4/18/2021,93.47,El Paso,TX,EL PASO,79924,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/24/2020,4/30/2021,87,Defiance,OH,DEFIANCE,43512,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,10/31/2021,107,Erie,NY,AMHERST,14226,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/10/2020,6/30/2021,103,Cook,IL,SCHAUMBURG,60173,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/18/2020,2/17/2021,346.4,Bronx,NY,BRONX,10473,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
10/23/2020,5/31/2021,130,Burke,NC,MORGANTON,28655,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
12/1/2020,9/30/2021,133.09,Northampton,NC,GARYSBURG,27831,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
12/3/2020,3/31/2021,225,Westchester,NY,SCARSDALE,10583,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
5/7/2020,4/30/2021,77.58,Gwinnett,GA,LAWRENCEVILLE,30044,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
5/7/2020,3/31/2021,51.56,Camden,GA,SAINT MARYS,31558,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,9/30/2021,78.58,Floyd,GA,ROME,30165,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,89.77,Wayne,IN,RICHMOND,47374,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2020,9/30/2021,149.38,Litchfield,CT,TORRINGTON,6790,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,11/30/2021,84.79,Alachua,FL,GAINESVILLE,32609,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2020,9/30/2021,180.84,New Haven,CT,HAMDEN,6514,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,9/30/2021,103.43,Halifax,NC,ROANOKE RAPIDS,27870,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,70.04,Clermont,OH,MILFORD,45150,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,100.34,Richland,OH,ONTARIO,44862,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
7/1/2021,9/15/2021,159.71,New London,CT,NEW LONDON,6320,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
12/1/2020,6/30/2021,148.29,New London,CT,NEW LONDON,6320,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2020,9/30/2021,197.8,New Haven,CT,EAST HAVEN,6512,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
6/1/2021,11/30/2021,92.56,Haywood,NC,WAYNESVILLE,28786,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,5/31/2021,91.64,Haywood,NC,WAYNESVILLE,28786,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
5/24/2020,9/30/2021,145.69,Windham,CT,WILLIMANTIC,6226,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
5/27/2020,5/31/2021,70.31,Boyle,KY,DANVILLE,40422,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
9/1/2020,5/31/2021,78,Jackson,IN,SEYMOUR,47274,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
8/1/2020,9/30/2021,168.77,Fairfield,CT,BRIDGEPORT,6606,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,97.4,Darke,OH,GREENVILLE,45331,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,10/31/2021,183.67,Ontario,NY,GENEVA,14456,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
11/1/2020,11/30/2021,57.13,Clarke,GA,ATHENS,30606,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,66.77,Butler,OH,HAMILTON,45013,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,103.43,Lawrence,OH,SOUTH POINT,45680,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,114.89,Mason,KY,MAYSVILLE,41056,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,66.57,Hamilton,OH,HARRISON,45030,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
5/27/2020,8/31/2021,119.69,Kankakee,IL,BOURBONNAIS,60914,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Pre
11/1/2020,7/23/2021,170.46,Hartford,CT,WETHERSFIELD,6109,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/1/2020,5/31/2021,81.57,Franklin,KY,FRANKFORT,40601,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
9/4/2020,9/30/2021,110.29,Greenville,SC,GREENVILLE,29615,PCK,T,NULL,Open,1,1,DMP,YRDS-4,4,Post
